44000,5000,0.415402,3.858,87,1001,8620,10483,30743,0,0,0,1,2610
44000,5000,0.409707,3.8859,92,993,8721,10413,31224,0,0,0,0,2611
44000,5000,0.424967,3.89821,104,1000,8654,10589,31036,0,0,0,0,2614
44000,5000,0.416258,3.75846,85,971,8636,10304,30991,0,0,0,0,2589
44000,5000,0.409348,3.77976,95,980,8415,10395,31113,0,0,0,0,2549
44000,5000,0.406998,3.80486,106,936,8428,10349,31129,0,0,0,0,2621
44000,5000,0.416466,3.82579,96,971,8727,10374,31314,0,0,0,0,2600
44000,5000,0.411681,4.00008,105,948,8801,10355,30957,0,0,0,0,2668
44000,5000,0.415478,3.78842,91,981,8632,10409,31122,0,0,0,0,2513
